29,-3.46253919601,-4.97978210449,-0.911218166351,-0.0161269009113,t
29,-3.29729652405,-4.97181463242,-0.904959738255,-0.0127621693537,e
30,-4.36931705475,-4.99085235596,-0.909645795822,-0.00689101126045,t
30,-4.23239040375,-4.98543787003,-0.906218111515,-0.00439548771828,e
31,-5.2632522583,-4.99578809738,-0.690073847771,-0.00317231216468,t
31,-5.13630437851,-4.98900461197,-0.849384427071,-7.46816440369e-05,e
32,-5.17989778519,-4.59776067734,0.914109706879,0.925283670425,t
32,-5.41500520706,-4.83426475525,0.919674217701,0.928224265575,e
33,-4.27687358856,-3.68312120438,0.91517585516,0.926812708378,t
33,-4.40690088272,-3.81399059296,0.921275138855,0.93286049366,e
34,-3.35485482216,-2.7492146492,0.914321780205,0.926436722279,t
34,-3.4813914299,-2.87690019608,0.91951417923,0.93104827404,e
35,-2.55843710899,-1.94120109081,-0.0242699235678,-1.88388075912e-05,t
35,-2.60137319565,-1.98763799667,0.737800240517,0.746959745884,e
36,-2.55927801132,-1.94124698639,0.0041314996779,-0.0302167497575,t
36,-2.55479288101,-1.93622398376,0.012148889713,0.00549748586491,e
37,-2.07452702522,-1.44889116287,0.913529098034,0.925840914249,t
37,-2.21171474457,-1.58819389343,0.918985784054,0.929567813873,e
38,-1.16099321842,-0.522823095322,0.914352416992,0.926407456398,t
38,-1.23544931412,-0.598043859005,0.91919273138,0.933717429638,e
39,-0.253712713718,0.396365821362,0.91426306963,0.92649191618,t
39,-0.479101508856,0.168141633272,0.921836674213,0.93112128973,e
40,0.668148636818,1.33043467999,0.914879381657,0.927108824253,t
40,0.597477018833,1.25925397873,0.919516980648,0.933060884476,e
41,1.56804263592,2.24228167534,0.914225041866,0.926528692245,t
41,1.41612553596,2.08669948578,0.920541584492,0.931181669235,e
42,2.41371536255,3.18947839737,0.607400476933,0.934523701668,t
42,2.33422350883,3.06449747086,0.650262832642,0.939068734646,e
43,2.75992107391,4.12214756012,0.228994935751,0.869020879269,t
43,2.72745704651,3.99067115784,0.254463613033,0.938755810261,e
44,3.12908601761,4.83607053757,0.838572859764,0.918232798576,t
44,2.92013716698,4.63656616211,0.940223872662,0.924417674541,e
45,3.66278481483,5.55783033371,0.280089884996,0.398878991604,t
45,3.59342718124,5.45301485062,0.375343829393,0.537337243557,e
46,3.06883811951,4.97687768936,-0.915161311626,-0.92430382967,t
46,3.17222976685,5.07988119125,-0.908484101295,-0.918972432613,e
47,2.15701460838,4.0555768013,-0.915440797806,-0.925333738327,t
47,2.3727786541,4.27240419388,-0.910629332066,-0.92231374979,e
48,1.24506926537,3.13369393349,-0.915234029293,-0.925528049469,t
48,1.44932460785,3.33915328979,-0.910561442375,-0.921756088734,e
49,0.322259157896,2.20058226585,-0.915173828602,-0.925594270229,t
49,0.455153018236,2.33436799049,-0.911211788654,-0.918858230114,e
50,-0.615160048008,1.25262641907,-0.915154516697,-0.925615012646,t
50,-0.497078627348,1.37099695206,-0.909613072872,-0.921935379505,e
51,-1.50863063335,0.349090337753,-0.91579002142,-0.926207363605,t
51,-1.4082249403,0.449847519398,-0.91187953949,-0.921482682228,e
52,-2.37048077583,-0.589251279831,-0.594660937786,-0.933855295181,t
52,-2.29605937004,-0.479596436024,-0.679462790489,-0.926423430443,e
53,-2.74172210693,-1.52412962914,-0.24090641737,-0.932950735092,t
53,-2.70834088326,-1.41443502903,-0.253972858191,-0.928228318691,e
54,-2.854180336,-2.45463109016,-0.0565733015537,-0.967492997646,t
54,-2.83727192879,-2.2462644577,-0.0533257499337,-0.963337600231,e
55,-2.91056013107,-3.36151957512,-0.0708006024361,-0.604154169559,t
55,-2.90009856224,-3.27802300453,-0.043552223593,-0.711255371571,e
56,-2.91584658623,-2.92923688889,0.000401146709919,0.942098379135,t
56,-2.91342878342,-3.04470586777,-0.00933757331222,0.942374527454,e
57,-2.90798425674,-2.03306436539,0.012211881578,0.936483263969,t
57,-2.90554046631,-2.2040336132,-0.00583710568026,0.949905514717,e
58,-2.90707015991,-1.1156001091,-5.90309500694e-05,0.941225588322,t
58,-2.90150284767,-1.29228496552,-0.000981700490229,0.951557040215,e
59,-2.91232037544,-0.127321898937,-0.0365993715823,0.938290476799,t
59,-2.90676593781,-0.261646687984,-0.0204554330558,0.949927330017,e
60,-2.9144654274,0.814715147018,-0.009656265378,0.947995603085,t
60,-2.9113509655,0.720283210278,-0.00560331204906,0.945531010628,e
61,-2.91735959053,1.544875741,-0.00718566775322,0.410140931606,t
61,-2.91223335266,1.49513673782,-0.00595464743674,0.479441285133,e
62,-2.12900948524,2.38773941994,0.921350002289,0.918159782887,t
62,-2.24263739586,2.27479577065,0.927230298519,0.921221971512,e
63,-1.44964718819,3.29390096664,0.396996110678,0.940270483494,t
63,-1.48548734188,3.20567107201,0.454061836004,0.940850496292,e
64,-1.1799955368,4.22398138046,0.107658684254,0.761732161045,t
64,-1.19123995304,4.14012050629,0.214817330241,0.881280720234,e
65,-0.841123402119,4.28943824768,0.908667445183,-0.931986689568,t
65,-1.04784917831,4.51715946198,0.920929253101,-0.938733577728,e
66,0.0553873851895,3.37428188324,0.907926797867,-0.928410291672,t
66,-0.10932675004,3.55193901062,0.918192386627,-0.924292206764,e
67,0.624804377556,2.45654582977,0.335300862789,-0.94421505928,t
67,0.574205994606,2.61377954483,0.39585185051,-0.937514781952,e
68,0.840266406536,1.48283863068,0.0518208965659,-0.967970609665,t
68,0.835520446301,1.6771171093,0.14514991641,-0.927526652813,e
69,0.892955482006,0.527903079987,0.0530561208725,-0.94695597887,t
69,0.887666106224,0.720131039619,0.0599682740867,-0.949499189854,e
70,0.932747244835,-0.412313014269,0.0550036653876,-0.937314689159,t
70,0.934027671814,-0.224792376161,0.0437297709286,-0.932051002979,e
71,0.95478951931,-1.32160162926,0.0170367918909,-0.656851053238,t
71,0.958732008934,-1.239777565,0.0244132131338,-0.749836146832,e
72,0.966565847397,-1.72186470032,0.00852892361581,-0.22804094851,t
72,0.971175312996,-1.68563044071,0.0135500440374,-0.248568028212,e
73,0.973300635815,-1.8815792799,-0.0119838882238,-0.092013284564,t
73,0.977650225163,-1.85872793198,0.0222437810153,-0.104053519666,e
74,0.977517485619,-1.92618072033,-0.0136611498892,-0.0157779157162,t
74,0.983168900013,-1.91824150085,0.00925070233643,-0.00804215949029,e
75,0.98071628809,-1.94226789474,-0.0152863897383,-0.0146411173046,t
75,0.985645592213,-1.93277931213,0.00870309676975,-0.011314149946,e
76,0.983407795429,-1.95479023457,-0.0072538908571,-0.0112602300942,t
76,0.987293243408,-1.94860875607,0.00390494335443,-0.00150157616008,e
77,0.986026644707,-1.96564614773,0.00625817477703,-0.0445708669722,t
77,0.991879701614,-1.96015167236,0.0120462402701,-0.0200141184032,e
78,0.988397240639,-1.97357678413,0.00580750079826,-0.0412212535739,t
78,0.991872489452,-1.96719133854,0.0090072536841,-0.00799246318638,e
79,0.990461170673,-1.97967112064,0.00547378882766,-0.03891736269,t
79,0.996157228947,-1.9730014801,0.00948644056916,-0.00696498574689,e
80,0.99219161272,-1.9843660593,0.00516954809427,-0.0368998646736,t
80,0.997274577618,-1.97878217697,0.0110641270876,0.00312544242479,e
81,0.993804991245,-1.98818695545,0.00489866826683,-0.035160202533,t
81,0.998860061169,-1.98091173172,0.0109418956563,0.00836987327784,e
82,0.995132982731,-1.99096488953,0.00469268392771,-0.0339948087931,t
82,0.999849915504,-1.98592305183,0.00996267516166,-0.0124600017443,e
83,0.996294081211,-1.99310815334,0.00451982859522,-0.0331036448479,t
83,1.0022957325,-1.98689734936,0.0108134644106,0.0118218939751,e
84,0.997301757336,-1.99475634098,0.00436876434833,-0.0324138998985,t
84,1.00426077843,-1.98769271374,0.00742478948087,-0.00020004696853,e
85,0.998087704182,-1.99589002132,-1.28242945152e-07,-3.48755520463e-07,t
85,1.00288319588,-1.98964130878,0.00997791159898,-0.0233015399426,e
